followers,friends,favorites,friends_favorites,followers_favorites,followers_favorites_friends,followers_zTransformation,friends_zTransformation,favorites_zTransformation,friends_favorites_zTransformation,followers_favorites_zTransformation,followers_favorites_friends_zTransformation,senti_pos,senti_neg,FEL,#mentions,#hashtags,#urls,component_card,weekday,hour,day,week_of_month,Entity_KW_Count,Hashtag_KW_Count,Mention_KW_Count,URL_KW_Count,senti_pos_ce,senti_neg_ce,weekday_ce,hour_ce,day_ce,week_of_month_ce,senti_pos_te,senti_neg_te,weekday_te,hour_te,day_te,week_of_month_te,retweets
163742,908,98,88984,16046716,14570418128,-0.05124593775398471,-0.13552975158967354,-0.011980496723151537,-0.016047081944149107,-0.010072096009677484,-0.0012854438062958533,1,-2,-4.972039874469706,1,1,0,0.0,3,21,7,2,0.0,0.0,0.0,0.0,738878,178211,183101,57578,47529,310317,37.004127502441406,35.47451400756836,33.79374313354492,30.36260986328125,30.245349884033203,32.563358306884766,36
422,1028,0,0,0,0,-0.12009783736579288,-0.1293134326806256,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,2,-1,0.0,3,1,0,0.0,3,5,21,4,0.0,0.0,0.0,0.0,381560,861648,183101,37894,42336,279535,34.00392150878906,32.41433334350586,33.79374313354492,37.29289245605469,32.76206588745117,34.44314193725586,0
3057,1636,0,0,0,0,-0.11898698287475006,-0.09781741687478257,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-1,0.0,1,1,0,0.0,2,4,27,5,0.0,0.0,0.0,0.0,738878,861648,173259,39191,40548,272893,36.52212905883789,31.72364044189453,34.00143814086914,38.65846633911133,41.21779251098633,42.98676300048828,0
1109,25,27,675,29943,748575,-0.11980821420247355,-0.18127149822875147,-0.053407467806546594,-0.01784705345254434,-0.010484144147275616,-0.0012889366309499725,1,-2,-7.03021874399594,1,1,0,0.0,5,13,2,1,0.0,0.0,0.0,0.0,738878,178211,190864,67282,40832,131491,36.76259994506836,35.60273361206055,37.67720413208008,35.91794204711914,34.465171813964844,31.15601348876953,5
8506,799,0,0,0,0,-0.11668981167107173,-0.1411762412653921,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-5,-2.3082926198345017,1,1,0,0.0,2,23,27,5,0.0,0.0,0.0,0.0,738878,5502,173259,48621,40548,272893,36.76259994506836,45.70309066772461,34.95927429199219,44.937278747558594,44.4932861328125,43.38150405883789,0
68,150,64,9600,4352,652800,-0.12024707550235043,-0.17479616603182652,-0.0318187645659041,-0.017665138294265713,-0.010484802502356836,-0.0012889366539103615,1,-1,0.0,2,1,0,0.0,1,16,12,3,0.0,0.0,0.0,0.0,738878,861648,176713,77076,47164,305971,37.09733963012695,32.63173294067383,33.59523010253906,31.934295654296875,34.69464874267578,33.718509674072266,28
13,11,0,0,0,0,-0.12027026221848226,-0.18199673543480707,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-1,-2.3172407511246593,2,1,0,0.0,4,1,29,5,0.0,0.0,0.0,0.0,738878,861648,223383,46517,41989,272893,36.76259994506836,32.21958923339844,32.57358932495117,48.528263092041016,40.08346176147461,43.38150405883789,0
184843,4579,6427,29429233,1187985961,5439787715419,-0.042350248715846306,0.05463780436961872,3.6808547143586416,0.5819849674417764,0.020077259499101538,1.515760137502399e-05,1,-1,-4.06536798454489,1,1,0,0.0,2,17,6,2,0.0,0.0,0.0,0.0,738878,861648,173259,72448,45473,310317,36.76259994506836,32.21958923339844,34.95927429199219,28.398792266845703,31.20364761352539,32.732765197753906,1455
241,330,0,0,0,0,-0.12017414274069943,-0.16547168766825457,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,2,-1,0.0,1,1,0,0.0,2,4,27,5,0.0,0.0,0.0,0.0,381560,861648,173259,39191,40548,272893,33.501739501953125,31.927169799804688,35.45729446411133,36.846500396728516,46.5931396484375,44.43777847290039,0
16,119,0,0,0,0,-0.12026899748851143,-0.1764020484166639,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-1,-4.825791701238554,1,1,1,2.7188478299710247e-05,4,7,1,1,0.0,0.0,0.0,0.0,738878,861648,223383,42323,49499,131491,36.86331558227539,31.927169799804688,32.32484436035156,31.092920303344727,27.975841522216797,31.631105422973633,1
3596,485,10,4850,35960,17440600,-0.11875975305665817,-0.1574422757440676,-0.06332660172792287,-0.01776195588550644,-0.010483989353694916,-0.0012889326293275447,3,-3,-9.811770741151793,1,1,0,0.0,1,12,5,2,0.0,0.0,0.0,0.0,164828,154875,176713,60094,47726,310317,35.2297477722168,46.48217010498047,33.88259506225586,36.624202728271484,33.805416107177734,32.563358306884766,3
3829,2812,0,0,0,0,-0.11866152569559063,-0.03689749156611253,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-1,0.0,1,2,0,0.0,0,12,25,5,0.0,0.0,0.0,0.0,738878,861648,166489,60094,31213,272893,37.004127502441406,32.41433334350586,36.043582916259766,36.624202728271484,47.658748626708984,45.369388580322266,0
57411,24401,3,73203,172233,4202657433,-0.09607260526331103,1.0814700828291914,-0.06741095098966605,-0.016368740556226984,-0.01048048358909084,-0.001287929296445906,1,-1,0.0,2,1,0,0.0,4,20,22,4,0.0,0.0,0.0,0.0,738878,861648,223383,61853,40959,279535,36.76259994506836,32.21958923339844,32.57358932495117,28.666120529174805,30.542041778564453,34.607452392578125,4
14030,15120,6,90720,84180,1272801600,-0.11436102221812275,0.6006896178719069,-0.06566051559177612,-0.01601169766238197,-0.010482748844061985,-0.0012886316783804646,3,-1,-7.1117067447662965,1,1,0,0.0,4,15,8,2,0.0,0.0,0.0,0.0,164828,861648,223383,74122,44390,310317,34.12236404418945,31.927169799804688,32.32484436035156,33.835594177246094,29.61595344543457,32.31998825073242,3
22069153,290,169,49010,3729686857,1081609188530,9.183564000571991,-0.16754379397127056,0.02944647436024352,-0.01686185802672949,0.08546515758121258,-0.0010296398355466602,1,-3,-1.535776454600282,1,1,0,0.0,4,15,8,2,0.0,0.0,0.0,0.0,738878,154875,223383,74122,44390,310317,36.52212905883789,45.128387451171875,32.95283889770508,35.10282516479492,33.72018814086914,32.41461181640625,56
213,431,53,22843,11289,4865559,-0.12018594688709382,-0.1602396192531392,-0.038237027691500516,-0.017395210849886565,-0.010484624040819639,-0.0012889356439747246,1,-1,-2.3096035868012508,1,1,0,0.0,5,15,16,3,0.0,0.0,0.0,0.0,738878,861648,190864,74122,37352,305971,37.004127502441406,32.41433334350586,38.311431884765625,35.37027359008789,31.472410202026367,33.37568664550781,11
11184,11090,0,0,0,0,-0.11556082938378039,0.3919249078430461,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,3,-1,-2.285043030833202,1,1,0,0.0,3,23,30,5,0.0,0.0,0.0,0.0,164828,861648,183101,48621,41531,272893,34.331443786621094,32.21958923339844,33.23849868774414,44.937278747558594,51.81834030151367,43.38150405883789,0
87,207,5,1035,435,90045,-0.12023906554586854,-0.17184341455002874,-0.06624399405773942,-0.017839715698260834,-0.010484903271254226,-0.0012889367888210765,1,-1,0.0,1,1,0,0.0,3,22,14,3,0.0,0.0,0.0,0.0,738878,861648,183101,53283,46948,305971,36.52212905883789,31.72364044189453,33.26390838623047,46.4876594543457,31.55645751953125,32.53730392456055,34
18,102,0,0,0,0,-0.12026815433519755,-0.1772826935954457,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,2,-1,0.0,1,1,1,0.02300922077821193,4,19,22,4,0.0,0.0,0.0,0.0,381560,861648,223383,65844,40959,279535,33.501739501953125,31.927169799804688,32.32484436035156,27.311277389526367,31.57964515686035,34.79351043701172,0
4159,3456,2,6912,8318,28747008,-0.1185224053987997,-0.003536580087555131,-0.06799442945562936,-0.01771992685958257,-0.010484700472883501,-0.0012889299188130429,1,-1,0.0,2,1,0,0.0,3,21,21,4,0.0,0.0,0.0,0.0,738878,861648,183101,57578,42336,279535,37.09733963012695,32.63173294067383,32.7452278137207,29.798620223999023,31.84229278564453,34.291587829589844,3
1005,515,0,0,0,0,-0.11985205817479555,-0.15588819601680562,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,3,-3,0.0,2,1,0,0.0,2,19,27,5,0.0,0.0,0.0,0.0,164828,154875,173259,65844,40548,272893,34.12236404418945,46.65242385864258,35.45729446411133,27.311277389526367,46.5931396484375,44.43777847290039,0
1029,149,0,0,0,0,-0.11984194033502893,-0.17484796868940192,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,3,-1,-1.4672206653042128,1,1,0,0.0,4,17,22,4,0.0,0.0,0.0,0.0,164828,861648,223383,72448,40959,279535,34.331443786621094,32.21958923339844,32.57358932495117,28.398792266845703,30.542041778564453,34.607452392578125,0
1574,1721,19,32699,29906,51468226,-0.1196121810569954,-0.0934141909808736,-0.05807529553425308,-0.017194319443724754,-0.010484145099139084,-0.0012889244717965464,1,-1,-12.747255402684466,1,3,0,0.0,4,1,15,3,0.0,0.0,0.0,0.0,738878,861648,223383,46517,46546,305971,37.004127502441406,32.41433334350586,33.41928482055664,48.52583694458008,32.016212463378906,33.37568664550781,11
299,635,0,0,0,0,-0.12014969129459678,-0.14967187710775767,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-1,-2.557492974001439,2,1,0,0.0,0,19,4,2,0.0,0.0,0.0,0.0,738878,861648,166489,65844,46486,310317,36.86331558227539,31.927169799804688,36.19917678833008,27.311277389526367,31.804462432861328,32.31998825073242,0
218,849,0,0,0,0,-0.12018383900380909,-0.13858610838662214,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-1,-9.228788107826471,1,6,0,0.0,2,12,6,2,0.0,0.0,0.0,0.0,738878,861648,173259,60094,45473,310317,36.76259994506836,32.21958923339844,34.95927429199219,35.7050666809082,31.20364761352539,32.732765197753906,0
12230,809,8,6472,97840,79152560,-0.1151198602006188,-0.14065821468963813,-0.0644935586598495,-0.01772889522592908,-0.01048239742636008,-0.0012889178349593843,1,-1,-1.535776454600282,1,1,0,0.0,4,15,1,1,0.0,0.0,0.0,0.0,738878,861648,223383,74122,49499,131491,37.004127502441406,32.41433334350586,33.41928482055664,35.37027359008789,29.862628936767578,32.21827697753906,4
215,703,0,0,0,0,-0.12018510373377993,-0.1461492963926305,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,2,-2,0.0,6,1,0,0.0,1,11,12,3,0.0,0.0,0.0,0.0,381560,178211,176713,51753,47164,305971,34.00392150878906,35.47451400756836,33.88259506225586,37.28179168701172,35.22275161743164,33.37568664550781,0
166,163,0,0,0,0,-0.1202057609899701,-0.1741227314833463,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,2,-4,-2.591935969305028,1,1,0,0.0,6,8,31,5,0.0,0.0,0.0,0.0,381560,99971,186398,42403,35285,272893,33.501739501953125,46.56523513793945,39.360984802246094,31.962764739990234,56.47238540649414,44.43777847290039,0
817,1356,0,0,0,0,-0.11993131458630069,-0.11232216099589448,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-4,-2.9747189304062926,1,6,0,0.0,3,23,28,5,0.0,0.0,0.0,0.0,738878,99971,183101,48621,42289,272893,37.004127502441406,48.5555419921875,33.79374313354492,46.653621673583984,38.55045700073242,45.369388580322266,0
338,508,0,0,0,0,-0.12013324980497603,-0.15625081461983342,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-1,0.0,1,1,0,0.0,6,22,17,3,0.0,0.0,0.0,0.0,738878,861648,186398,53283,37046,305971,37.004127502441406,32.41433334350586,39.92867660522461,44.60340118408203,33.070396423339844,33.37568664550781,0
885,643,0,0,0,0,-0.11990264737362862,-0.14925745584715447,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,2,-1,-1.535776454600282,1,2,1,1.9420341642650176e-06,4,13,1,1,0.0,0.0,0.0,0.0,381560,861648,223383,67282,49499,131491,34.00392150878906,32.41433334350586,33.41928482055664,36.716373443603516,29.862628936767578,32.21827697753906,0
78,127,0,0,0,0,-0.12024285973578101,-0.1759876271560607,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-1,-1.7046526085411962,1,1,0,0.0,5,1,9,2,0.0,0.0,0.0,0.0,738878,861648,190864,46517,39077,310317,37.09733963012695,32.63173294067383,38.451087951660156,47.42049789428711,34.10358428955078,32.57377624511719,0
244,656,0,0,0,0,-0.1201728780107286,-0.14858402129867426,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,2,-2,-2.0186334365730816,1,1,1,0.0008098282464985124,4,12,15,3,0.0,0.0,0.0,0.0,381560,178211,223383,60094,46546,305971,34.00392150878906,35.47451400756836,33.41928482055664,36.624202728271484,32.016212463378906,33.37568664550781,0
60,68,0,0,0,0,-0.12025044811560598,-0.1790439839530093,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-1,-4.607406621136565,2,1,0,0.0,2,13,6,2,0.0,0.0,0.0,0.0,738878,861648,173259,67282,45473,310317,37.09733963012695,32.63173294067383,36.75468063354492,36.27217483520508,31.7362117767334,32.57377624511719,0
1003446,2937,53,155661,53182638,156197407806,0.30275366738704984,-0.03042215936918757,-0.038237027691500516,-0.01468802793758954,-0.00911673580708926,-0.0012514912008893615,2,-1,-2.512449177329315,1,2,1,0.001514786648126714,6,11,3,1,0.0,0.0,0.0,0.0,381560,861648,186398,51753,41160,131491,34.00392150878906,32.41433334350586,39.92867660522461,37.28179168701172,31.75754165649414,32.21827697753906,29
3160,582,6,3492,18960,11034720,-0.118943560479085,-0.15241741795925384,-0.06566051559177612,-0.017789635525275894,-0.010484426696369323,-0.0012889341650257646,3,-1,-0.9674693440940324,1,2,0,0.0,5,16,16,3,0.0,0.0,0.0,0.0,164828,861648,190864,77076,37352,305971,34.331443786621094,32.21958923339844,37.67720413208008,31.717060089111328,31.061107635498047,33.51803970336914,17
89,77,0,0,0,0,-0.12023822239255465,-0.1785777600348307,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-1,0.0,1,1,1,0.0007263207774351166,4,16,1,1,0.0,0.0,0.0,0.0,738878,861648,223383,77076,49499,131491,37.09733963012695,32.63173294067383,32.61134338378906,31.934295654296875,29.37462615966797,31.61736297607422,0
45284,13474,191,2573534,8649244,116539913656,-0.10118506538204969,0.515422443502799,0.042283000611436354,0.034594633069987314,-0.010262403667814009,-0.0012609983947748386,1,-1,-1.7604820480414274,1,3,0,0.0,4,17,1,1,0.0,0.0,0.0,0.0,738878,861648,223383,72448,49499,131491,36.86331558227539,31.927169799804688,32.32484436035156,28.68073844909668,27.975841522216797,31.631105422973633,50
738940,857,329,281953,243111260,208346349820,0.19124411216588325,-0.13817168712601893,0.12280302891437322,-0.01211386220433188,-0.004230624542873932,-0.0012389893998231032,1,-1,-2.5639323763517483,1,1,1,0.0019226138226223677,2,18,13,3,0.0,0.0,0.0,0.0,738878,861648,173259,69965,45848,305971,37.09733963012695,32.63173294067383,36.75468063354492,32.99092102050781,35.52183532714844,33.718509674072266,327
58,750,0,0,0,0,-0.12025129126891985,-0.1437145714865867,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-1,-2.39496976888853,1,3,1,0.0006097987275792156,2,17,6,2,0.0,0.0,0.0,0.0,738878,861648,173259,72448,45473,310317,36.76259994506836,32.21958923339844,34.95927429199219,28.398792266845703,31.20364761352539,32.732765197753906,0
3270,1618,1,1618,3270,5290860,-0.11889718704682135,-0.09874986471113976,-0.06857790792159267,-0.01782783261285171,-0.01048483033793176,-0.0012889355420162133,2,-1,-3.642218840348778,1,3,1,0.06607188633662443,3,5,7,2,0.0,0.0,0.0,0.0,381560,861648,183101,37894,47529,310317,33.08271026611328,31.72364044189453,33.26390838623047,36.65034103393555,30.747154235839844,32.41461181640625,1
13102,3307,795,2629065,10416090,34446009630,-0.11475224535576516,-0.011255176066289684,0.39470399405327594,0.03572650205086917,-0.010216949717525601,-0.001280678979217185,2,-1,-1.8304743915714938,1,3,0,0.0,5,5,9,2,0.0,0.0,0.0,0.0,381560,861648,190864,37894,39077,310317,34.00392150878906,32.41433334350586,38.311431884765625,37.29289245605469,31.793781280517578,32.563358306884766,490
7,1221,0,0,0,0,-0.12027279167842392,-0.11931551976857345,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,2,-2,-3.303081938474979,1,1,0,0.0,3,10,7,2,0.0,0.0,0.0,0.0,381560,178211,183101,45686,47529,310317,33.08271026611328,36.382503509521484,33.26390838623047,29.166671752929688,30.747154235839844,32.41461181640625,0
1191737,1682,42,70644,50052954,84189068628,0.3821327576993629,-0.09543449462631419,-0.04465529081709693,-0.016420899759592253,-0.009197250181830707,-0.0012687539467236553,2,-4,0.0,1,1,1,0.00019226138226223675,3,16,21,4,0.0,0.0,0.0,0.0,381560,99971,183101,77076,42336,279535,33.08271026611328,47.69773864746094,33.26390838623047,32.86688232421875,34.70302963256836,35.01303482055664,5
553,1064,0,0,0,0,-0.12004261082373345,-0.1274485370079112,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-3,-1.535776454600282,1,1,1,3.884068328530035e-06,3,12,28,5,0.0,0.0,0.0,0.0,738878,154875,183101,60094,42289,272893,37.004127502441406,46.48217010498047,33.79374313354492,36.624202728271484,38.55045700073242,45.369388580322266,0
17779,1081,11,11891,195569,211410089,-0.11278053133124626,-0.1265678918291294,-0.06274312326195956,-0.0176184416413115,-0.010479883246229081,-0.0012888861285190766,1,-1,-2.6651530673745762,1,1,0,0.0,3,15,21,4,0.0,0.0,0.0,0.0,738878,861648,183101,74122,42336,279535,37.004127502441406,32.41433334350586,33.79374313354492,35.37027359008789,32.76206588745117,34.44314193725586,4
20403,41,1135,46535,23157405,949453605,-0.1116743141834298,-0.18044265570754509,0.5930866724808016,-0.016912305087428605,-0.009889166142375902,-0.0012887091954335926,1,-1,-1.9196483817343406,1,2,1,3.30145807925053e-05,5,17,9,2,0.0,0.0,0.0,0.0,738878,861648,190864,72448,39077,310317,37.09733963012695,32.63173294067383,38.451087951660156,28.581064224243164,34.10358428955078,32.57377624511719,163
32,35,0,0,0,0,-0.12026225226200035,-0.1807534716529975,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-2,0.0,1,1,1,0.00042724751613830393,2,18,13,3,0.0,0.0,0.0,0.0,738878,178211,173259,69965,45848,305971,37.004127502441406,35.47451400756836,35.6087532043457,32.35429763793945,34.977394104003906,33.37568664550781,0
12905,4561,66,301026,851730,3884740530,-0.11483529595718278,0.05370535653326153,-0.030651807633977478,-0.011725103905861484,-0.01046300282231257,-0.0012880055114892685,1,-3,-2.047960843947281,1,1,0,0.0,2,17,13,3,0.0,0.0,0.0,0.0,738878,154875,173259,72448,45848,305971,37.004127502441406,46.48217010498047,35.6087532043457,28.631610870361328,34.977394104003906,33.37568664550781,37
94,398,0,0,0,0,-0.12023611450926994,-0.1619491069531274,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,2,-2,-6.758327485225897,3,1,0,0.0,4,21,29,5,0.0,0.0,0.0,0.0,381560,178211,223383,57578,41989,272893,33.501739501953125,36.41526794433594,32.32484436035156,30.596160888671875,41.40449523925781,44.43777847290039,0
5696342,707,26,18382,148104892,104710158644,2.2811690744447044,-0.1459420857623289,-0.0539909462725099,-0.017486137855049697,-0.006674762135032037,-0.001263834372612757,1,-1,-5.73881940188852,1,1,1,0.00042724751613830393,1,13,5,2,0.0,0.0,0.0,0.0,738878,861648,176713,67282,47726,310317,36.86331558227539,31.927169799804688,33.771358489990234,34.0014533996582,35.18892288208008,32.31998825073242,12
410,491,0,0,0,0,-0.12010289628567619,-0.15713145979861523,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-1,0.0,1,1,0,0.0,4,14,15,3,0.0,0.0,0.0,0.0,738878,861648,223383,71701,46546,305971,37.09733963012695,32.63173294067383,32.61134338378906,35.152854919433594,31.67947006225586,33.718509674072266,0
8,32,0,0,0,0,-0.12027237010176697,-0.1809088796257237,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,2,-2,-9.588097755101177,1,1,0,0.0,3,11,14,3,0.0,0.0,0.0,0.0,381560,178211,183101,51753,46948,305971,33.643619537353516,35.77091979980469,32.7452278137207,36.71600341796875,33.569801330566406,33.718509674072266,0
4126,380,35,13300,144410,54875800,-0.11853631742847878,-0.16288155478948457,-0.04873964007884011,-0.01758972248635188,-0.010481199364692606,-0.0012889236548899972,3,-4,-1.993651106028232,1,1,0,0.0,6,4,3,1,0.0,0.0,0.0,0.0,164828,99971,186398,39191,41160,131491,35.2297477722168,48.5555419921875,39.92867660522461,37.83518600463867,31.75754165649414,32.21827697753906,11
411,484,0,0,0,0,-0.12010247470901925,-0.157494078401643,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,2,-1,-1.7516537405009447,1,1,0,0.0,4,16,1,1,0.0,0.0,0.0,0.0,381560,861648,223383,77076,49499,131491,33.501739501953125,31.927169799804688,32.32484436035156,32.708805084228516,27.975841522216797,31.631105422973633,0
20072,3090,71,219390,1425112,4403596080,-0.11181385605687769,-0.022496352760151418,-0.027734415304160924,-0.013389061985551585,-0.010448251974233979,-0.0012878811249031228,2,-3,-2.567802329467699,1,1,0,0.0,6,18,24,4,0.0,0.0,0.0,0.0,381560,154875,186398,69965,33271,279535,33.08271026611328,45.128387451171875,39.402305603027344,32.96804428100586,43.284603118896484,35.01303482055664,21
0,0,0,0,0,0,-0.1202757427150225,-0.18256656466813648,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-1,0.0,1,2,1,0.0004020010720028587,1,10,5,2,0.0,0.0,0.0,0.0,738878,861648,176713,45686,47726,310317,36.52212905883789,31.72364044189453,33.33272933959961,29.166671752929688,33.540828704833984,32.41461181640625,0
15952,2928,11,32208,175472,513782016,-0.11355075188347975,-0.030888383287366167,-0.06274312326195956,-0.017204327325261427,-0.010480400262448347,-0.0012888136401131114,1,-3,0.0,1,1,0,0.0,1,1,5,2,0.0,0.0,0.0,0.0,738878,154875,176713,46517,47726,310317,37.004127502441406,46.48217010498047,33.88259506225586,48.52583694458008,33.805416107177734,32.563358306884766,6
1064,1442,0,0,0,0,-0.11982718515203596,-0.10786713244441011,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-1,0.0,1,4,0,0.0,1,6,26,5,0.0,0.0,0.0,0.0,738878,861648,176713,38762,40038,272893,37.09733963012695,32.63173294067383,33.59523010253906,35.38439178466797,32.22296142578125,45.19135284423828,0
29882,161,3,483,89646,14433006,-0.10767818905227422,-0.1742263367984971,-0.06741095098966605,-0.017850966921495546,-0.010482608225529143,-0.0012889333503458516,1,-3,-1.1960913220766451,1,1,1,0.0024489050811381872,4,13,29,5,0.0,0.0,0.0,0.0,738878,154875,223383,67282,41989,272893,36.52212905883789,45.128387451171875,32.95283889770508,36.218414306640625,40.33761215209961,42.98676300048828,4
926,217,2,434,1852,401884,-0.11988536273069399,-0.17132538797427474,-0.06799442945562936,-0.017851965671384133,-0.010484866817456013,-0.0012889367140631047,1,-3,-1.688018296396458,1,1,1,0.010420955325446086,6,5,31,5,0.0,0.0,0.0,0.0,738878,154875,186398,37894,35285,272893,37.004127502441406,46.48217010498047,39.92867660522461,37.29289245605469,57.203697204589844,45.369388580322266,1
1684,1286,0,0,0,0,-0.11956580762473176,-0.11594834702617246,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-1,0.0,1,1,0,0.0,4,21,1,1,0.0,0.0,0.0,0.0,738878,861648,223383,57578,49499,131491,36.86331558227539,31.927169799804688,32.32484436035156,30.596160888671875,27.975841522216797,31.631105422973633,0
17027,1259,1025,1290475,17452675,21972917825,-0.11309755697726682,-0.11734701878070826,0.5289040412248374,0.00844248953320083,-0.010035926252667795,-0.0012836691858523536,3,-3,-7.748417490080842,1,2,1,0.0035908211697260176,3,21,21,4,0.0,0.0,0.0,0.0,164828,154875,183101,57578,42336,279535,35.0166130065918,45.3212776184082,32.7452278137207,29.798620223999023,31.84229278564453,34.291587829589844,974
86197,1628,262,426536,22583614,36766123592,-0.08393709961657143,-0.09823183813538577,0.08370997169483142,-0.009166877405519667,-0.00990392751240472,-0.0012801227722821298,3,-1,-1.6190228690473925,1,1,1,0.0005942624542650954,0,19,4,2,0.0,0.0,0.0,0.0,164828,861648,166489,65844,46486,310317,35.2297477722168,32.41433334350586,36.043582916259766,27.654569625854492,32.04011917114258,32.563358306884766,81
146,168,0,0,0,0,-0.12021419252310894,-0.1738637181954693,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-1,0.0,1,1,0,0.0,2,7,27,5,0.0,0.0,0.0,0.0,738878,861648,173259,42323,40548,272893,36.52212905883789,31.72364044189453,34.00143814086914,30.653339385986328,41.21779251098633,42.98676300048828,0
191,107,8,856,1528,163496,-0.12019522157354653,-0.1770236803075687,-0.0644935586598495,-0.017843364192751798,-0.010484875152692866,-0.0012889367712124779,2,-4,-5.006779841381527,1,2,0,0.0,6,2,31,5,0.0,0.0,0.0,0.0,381560,99971,186398,44740,35285,272893,33.643619537353516,47.254268646240234,40.384185791015625,59.119041442871094,59.80550003051758,45.19135284423828,8
194,508,0,0,0,0,-0.12019395684357571,-0.15625081461983342,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,4,-1,0.0,1,1,0,0.0,4,20,1,1,0.0,0.0,0.0,0.0,14361,861648,223383,61853,49499,131491,30.331863403320312,32.41433334350586,33.41928482055664,29.717782974243164,29.862628936767578,32.21827697753906,0
982,810,14,11340,13748,11135880,-0.11986175443790523,-0.14060641203206273,-0.06099268786406963,-0.017629672481895425,-0.010484560780488088,-0.0012889341407744154,1,-1,-2.8575562289520517,2,1,0,0.0,3,3,21,4,0.0,0.0,0.0,0.0,738878,861648,183101,42066,42336,279535,37.09733963012695,32.63173294067383,32.7452278137207,39.934898376464844,31.84229278564453,34.291587829589844,1
67,423,0,0,0,0,-0.12024749707900738,-0.1606540405137424,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,3,-1,-2.9276416289025544,1,1,0,0.0,1,12,5,2,0.0,0.0,0.0,0.0,164828,861648,176713,60094,47726,310317,34.12236404418945,31.927169799804688,33.771358489990234,35.73826217651367,35.18892288208008,32.31998825073242,0
1345,915,1,915,1345,1230675,-0.11970872211143518,-0.13516713298664576,-0.06857790792159267,-0.017842161616355334,-0.010484879860558126,-0.0012889365153748895,3,-4,-2.164197285092999,1,1,0,0.0,2,13,13,3,0.0,0.0,0.0,0.0,164828,99971,173259,67282,45848,305971,35.0166130065918,47.254268646240234,36.75468063354492,36.27217483520508,35.52183532714844,33.718509674072266,1
69960,695,438,304410,30642480,21296523600,-0.09078223979534274,-0.14656371765323367,0.1864021817043741,-0.011656129015596511,-0.009696604805986084,-0.0012838313395934792,1,-1,-2.7489182698143284,1,1,0,0.0,4,1,1,1,0.0,0.0,0.0,0.0,738878,861648,223383,46517,49499,131491,36.86331558227539,31.927169799804688,32.32484436035156,48.910247802734375,27.975841522216797,31.631105422973633,44
